School ID,Name of School,Street Address,City,State,ZIP Code,CPS Performance Policy Level,CPS Performance Policy Status,Probation Length,"My Voice, My School Overall Rating",Student Response Rate,Teacher Response Rate,Involved Family,Supportive Environment,Ambitious Instruction,Effective Leaders,Collaborative Teachers,Safe,School Community,Parent-Teacher Partnership,Quality of Facilities,Healthy Schools Certification,Creative Schools Certification,NWEA Reading Growth Percentile All Grades,NWEA Reading Growth Percentile Grade 3,NWEA Reading Growth Percentile Grade 4,NWEA Reading Growth Percentile Grade 5,NWEA Reading Growth Percentile Grade 6,NWEA Reading Growth Percentile Grade 7,NWEA Reading Growth Percentile Grade 8,NWEA Math Growth All Grades,NWEA Math Growth Grade 3,NWEA Math Growth Grade 4,NWEA Math Growth Grade 5,NWEA Math Growth Grade 6,NWEA Math Growth Grade 7,NWEA Math Growth Grade 8,NWEA Reading Attainment Percentile All Grades,NWEA Reading Attainment Percentile Grade 2,NWEA Reading Attainment Percentile Grade 3,NWEA Reading Attainment Percentile Grade 4,NWEA Reading Attainment Percentile Grade 5,NWEA Reading Attainment Percentile Grade 6,NWEA Reading Attainment Percentile Grade 7,NWEA Reading Attainment Percentile Grade 8,NWEA Math Attainment Percentile All Grades,NWEA Math Attainment Percentile Grade 2,NWEA Math Attainment Percentile Grade 3,NWEA Math Attainment Percentile Grade 4,NWEA Math Attainment Percentile Grade 5,NWEA Math Attainment Percentile Grade 6,NWEA Math Attainment Percentile Grade 7,NWEA Math Attainment Percentile Grade 8,EPAS Growth Percentile,EXPLORE Growth Percentile Grade 9,Plan Growth Percentile Grade 10,ACT Growth Percentile Grade 11,EPAS Attainment Percentile,EXPLORE Attainment Percentile Grade 9,PLAN Attainment Percentile Grade 10,Grade ACT Attainment Percentile Grade 11,EXPLORE Spring 2013 Average Grade 9,EXPLORE Spring 2013 Average Grade 10,EXPLORE Fall 2011 Average Grade 9,PLAN Fall 2012 Average Grade 10,ACT Spring 2013 Average Grade 11,Freshmen-on-Track Rate Percentage 2013,Freshmen-on-Track Rate Percentage 2012,4-Year Graduation Rate Percentage 2013,4-Year Graduation Rate Percentage 2012,5-Year Graduation Rate Percentage 2013,5-Year Graduation Rate Percentage 2012,College Enrollment Rate Percentage 2013,College Enrollment Rate Percentage 2012,College Persistence Rate Percentage 2013,College Persistence Rate Percentage 2012,Suspensions Per 100 2013,Suspensions Per 100 2012,Percentage of Misconducts Resulting in Suspension 2013,Percentage of Misconducts Resulting in Suspension 2012,Average Length of Suspensions 2013,Average Length of Suspensions 2012,Student Attendance Percentage 2013,Student Attendance Percentage 2012,Teacher Attendance Percentage 2013,Teacher Attendance Percentage 2012,Gr3-8 On-Track Percentage 2013,One-Year DropOut Rate Percentage 2013,One-Year DropOut Rate Percentage 2012,X Coordinate,Y Coordinate,Longitude,Latitude,Location,Zip Codes
610385,Multicultural Academy of Scholarship,3120 S Kostner Ave,Chicago,IL,60623,LEVEL 2,NOT ON PROBATION,-1.0,MODERATELY ORGANIZED,88.8,73.7,NEUTRAL,NEUTRAL,NEUTRAL,WEAK,STRONG,NEUTRAL,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT CERTIFIED,EXCELLING,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,2.0,3.0,16.0,9.0,4.0,8.0,14.0,12.5,13.6,13.2,14.5,15.9,93.7,94.6,54.3,59.5,66.3,57.5,45.3,48.8,42.3,71.1,34.5,18.3,32.2,57.7,2.3,2.4,91.0,91.9,94.9,95.7,-1.0,1.7,4.5,1147521.302,1883405.128,41.83601953,-87.73419465,"{'latitude': '-87.73419465', 'longitude': '41.83601953'}",Not Available
610573,Camelot Safe Academy High School,125 S Clark St,Chicago,IL,60603,LEVEL 2,NOT ON PROBATION,-1.0,NOT ENOUGH DATA,71.6,81.5,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT CERTIFIED,INCOMPLETE DATA,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.0,68.0,8.0,42.0,17.0,22.0,19.5,15.5,14.8,15.1,13.6,15.0,16.05,83.15,-1.0,63.4,63.2,70.6,68.85,53.7,56.6,64.3,67.8,17.0,1.5,45.15,-1.0,2.9,-1.0,88.1,89.4,94.8,95.3,-1.0,3.3,4.4,1175596.702,1899641.066,41.87998851,-87.63068884,"{'latitude': '-87.63068884', 'longitude': '41.87998851'}",Not Available
400130,YCCS-Community Youth Development Institute HS,7836 S Union Ave,Chicago,IL,60620,LEVEL 2,NOT ON PROBATION,-1.0,ORGANIZED,37.3,88.9,NEUTRAL,NOT ENOUGH DATA,NOT ENOUGH DATA,NEUTRAL,STRONG,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT CERTIFIED,INCOMPLETE DATA,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,50.0,68.0,8.0,50.0,4.0,22.0,19.5,4.0,14.8,15.1,13.6,15.0,13.3,83.15,-1.0,63.4,63.2,70.6,68.85,53.7,56.6,64.3,67.8,17.0,1.5,45.15,-1.0,2.9,-1.0,64.6,89.4,94.8,95.3,-1.0,45.0,4.4,1172956.471,1852763.082,41.75140973,-87.64176863,"{'latitude': '-87.64176863', 'longitude': '41.75140973'}",Not Available
609730,Nicholas Senn High School,5900 N Glenwood Ave,Chicago,IL,60660,LEVEL 1,NOT ON PROBATION,-1.0,WELL-ORGANIZED,52.0,71.1,STRONG,NEUTRAL,STRONG,STRONG,STRONG,STRONG,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,HEALTHY SCHOOLS CERTIFIED,STRONG,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,86.0,95.0,29.0,84.0,38.0,50.0,32.0,30.0,16.5,16.0,14.4,14.5,17.3,84.0,82.8,51.3,49.7,54.4,47.9,53.2,47.2,64.2,70.8,30.8,49.5,7.1,18.0,2.3,2.4,91.0,86.3,96.4,96.7,-1.0,5.5,9.2,1165871.81,1939308.369,41.98905063,-87.66526222,"{'latitude': '-87.66526222', 'longitude': '41.98905063'}",Not Available
610524,Alcott High School for the Humanities,2957 N Hoyne Ave,Chicago,IL,60618,LEVEL 2,NOT ON PROBATION,-1.0,NOT YET ORGANIZED,59.0,68.2,WEAK,WEAK,WEAK,WEAK,VERY WEAK,NEUTRAL,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT CERTIFIED,EMERGING,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.0,59.0,20.0,79.0,23.0,24.0,27.0,22.0,14.8,15.8,14.3,15.8,16.9,87.1,82.6,80.8,63.2,70.6,68.85,53.7,56.6,64.3,67.8,20.2,48.3,51.5,31.3,2.7,2.6,90.9,92.2,94.8,95.3,-1.0,1.1,1.8,1161870.556,1919857.44,41.93576106,-87.68052441,"{'latitude': '-87.68052441', 'longitude': '41.93576106'}",Not Available
609762,Percy L Julian High School,10330 S Elizabeth St,Chicago,IL,60643,LEVEL 2,ON PROBATION,10.0,NOT YET ORGANIZED,70.4,64.9,WEAK,WEAK,WEAK,NEUTRAL,WEAK,WEAK,VERY WEAK,VERY WEAK,NEUTRAL,NOT CERTIFIED,STRONG,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,30.0,88.0,13.0,11.0,11.0,13.0,14.0,9.0,14.1,14.6,13.0,14.5,15.0,70.3,65.1,58.7,55.8,61.5,55.0,55.1,55.2,62.8,71.8,97.8,70.4,41.4,28.5,2.9,4.0,80.7,75.9,93.0,93.7,-1.0,2.0,6.0,1169808.363,1836139.004,41.70585971,-87.65378585,"{'latitude': '-87.65378585', 'longitude': '41.70585971'}",Not Available
400061,Perspectives Charter Leadership Academy HS,8131 S May St,Chicago,IL,60620,LEVEL 2,NOT APPLICABLE,-1.0,ORGANIZED,79.3,79.0,NEUTRAL,NEUTRAL,STRONG,NEUTRAL,STRONG,WEAK,STRONG,VERY STRONG,NEUTRAL,NOT CERTIFIED,INCOMPLETE DATA,42.0,-1.0,-1.0,-1.0,32.0,21.0,71.0,36.0,-1.0,-1.0,-1.0,26.0,52.0,40.0,21.0,-1.0,-1.0,-1.0,-1.0,16.0,16.0,31.0,15.0,-1.0,-1.0,-1.0,-1.0,14.0,17.0,22.0,18.0,59.0,1.0,42.0,17.0,14.0,19.0,16.0,14.2,15.1,12.6,14.7,16.2,83.15,-1.0,60.4,58.1,66.2,68.9,77.3,76.5,70.5,60.0,17.0,1.5,45.15,-1.0,2.9,-1.0,98.2,93.5,94.8,95.3,-1.0,8.1,10.5,1170110.866,1850746.04,41.74593699,-87.65225489,"{'latitude': '-87.65225489', 'longitude': '41.74593699'}",Not Available
400034,Chicago Intl Charter - Northtown,3900 W Peterson Ave,Chicago,IL,60659,LEVEL 2,NOT APPLICABLE,-1.0,MODERATELY ORGANIZED,91.7,41.1,NOT ENOUGH DATA,NEUTRAL,NEUTRAL,NOT ENOUGH DATA,NOT ENOUGH DATA,STRONG,NEUTRAL,NEUTRAL,NEUTRAL,NOT CERTIFIED,INCOMPLETE DATA,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,91.0,76.0,95.0,79.0,47.0,42.0,54.0,46.0,16.0,17.8,14.9,16.3,19.1,83.15,-1.0,83.6,79.2,82.3,83.3,74.6,66.5,72.0,80.3,17.0,1.5,45.15,-1.0,2.9,-1.0,95.9,96.3,94.8,95.3,-1.0,1.8,3.3,1149211.056,1939629.493,41.99027209,-87.72653468,"{'latitude': '-87.72653468', 'longitude': '41.99027209'}",Not Available
400164,Instituto Charter Rudy Lozano - RLLAM,2520 S Western Ave,Chicago,IL,60608,LEVEL 2,NOT ON PROBATION,-1.0,NOT ENOUGH DATA,71.6,81.5,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT CERTIFIED,INCOMPLETE DATA,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.0,68.0,8.0,42.0,17.0,22.0,19.5,15.5,14.8,15.1,13.6,15.0,16.05,83.15,-1.0,63.4,63.2,70.6,68.85,53.7,56.6,64.3,67.8,17.0,1.5,45.15,-1.0,2.9,-1.0,88.1,89.4,94.8,95.3,-1.0,3.3,4.4,1160731.056,1887121.078,41.84595344,-87.68562033,"{'latitude': '-87.68562033', 'longitude': '41.84595344'}",Not Available
609736,Dyett High School,555 E 51st St,Chicago,IL,60615,LEVEL 3,ON PROBATION,9.0,MODERATELY ORGANIZED,86.3,52.9,NOT ENOUGH DATA,NEUTRAL,NEUTRAL,NOT ENOUGH DATA,NOT ENOUGH DATA,WEAK,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT CERTIFIED,INCOMPLETE DATA,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,68.0,3.0,21.0,4.0,22.0,6.0,5.0,14.8,13.4,12.1,13.5,13.9,83.15,53.4,40.2,33.1,38.5,44.0,39.3,61.1,46.9,50.0,171.6,74.6,24.0,84.0,2.4,3.3,71.2,65.8,94.5,93.6,-1.0,22.5,18.6,1180944.201,1871282.832,41.80204982,-87.61192836,"{'latitude': '-87.61192836', 'longitude': '41.80204982'}",Not Available
400134,YCCS-Jane Addams Alternative HS,1814 S Union Ave,Chicago,IL,60616,LEVEL 2,NOT ON PROBATION,-1.0,WELL-ORGANIZED,52.6,72.7,VERY STRONG,STRONG,STRONG,VERY STRONG,VERY STRONG,VERY STRONG,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT CERTIFIED,INCOMPLETE DATA,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,79.0,68.0,8.0,79.0,10.0,22.0,19.5,10.0,14.8,15.1,13.6,15.0,15.1,83.15,-1.0,63.4,63.2,70.6,68.85,53.7,56.6,64.3,67.8,17.0,1.5,45.15,-1.0,2.9,-1.0,86.6,89.4,94.8,95.3,-1.0,27.3,4.4,1171786.511,1891307.571,41.85720554,-87.64492465,"{'latitude': '-87.64492465', 'longitude': '41.85720554'}",Not Available
609691,North-Grand High School,4338 W Wabansia Ave,Chicago,IL,60639,LEVEL 2,ON PROBATION,6.0,MODERATELY ORGANIZED,94.3,100.0,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,STRONG,NOT CERTIFIED,INCOMPLETE DATA,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,12.0,0.0,16.0,14.0,12.0,13.0,15.0,13.6,14.3,12.8,14.5,15.9,90.4,76.4,74.4,72.2,75.9,65.9,53.7,51.1,61.7,58.8,63.7,22.7,56.7,65.4,2.9,4.0,88.1,85.7,94.9,96.1,-1.0,3.1,5.1,1147041.135,1910981.274,41.91170094,-87.73525151,"{'latitude': '-87.73525151', 'longitude': '41.91170094'}",Not Available
610334,Al Raby High School,3545 W Fulton Blvd,Chicago,IL,60624,LEVEL 3,ON PROBATION,6.0,NOT YET ORGANIZED,92.8,100.0,WEAK,NEUTRAL,NEUTRAL,WEAK,WEAK,NEUTRAL,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT CERTIFIED,EMERGING,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,3.0,0.0,5.0,7.0,3.0,8.0,8.0,12.5,13.8,13.5,14.1,14.8,79.6,79.9,60.4,65.2,72.3,70.2,52.5,66.3,55.4,69.7,54.0,62.8,27.5,65.8,3.2,4.0,82.0,82.2,96.0,94.9,-1.0,3.0,6.7,1152512.295,1901720.85,41.886183,-87.71539705,"{'latitude': '-87.71539705', 'longitude': '41.886183'}",Not Available
400094,EPIC Academy High School,8255 S Houston Ave,Chicago,IL,60617,LEVEL 3,NOT APPLICABLE,-1.0,WELL-ORGANIZED,79.1,91.7,NEUTRAL,STRONG,STRONG,STRONG,STRONG,NEUTRAL,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT CERTIFIED,INCOMPLETE DATA,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.0,68.0,8.0,42.0,15.0,22.0,19.5,15.0,14.8,15.1,13.3,14.6,16.0,83.15,-1.0,58.8,63.2,70.6,68.85,53.7,56.6,64.3,67.8,17.0,1.5,45.15,-1.0,2.9,-1.0,89.1,91.1,94.8,95.3,-1.0,5.4,5.5,1197968.027,1850598.354,41.74488133,-87.55018715,"{'latitude': '-87.55018715', 'longitude': '41.74488133'}",Not Available
610506,TEAM Englewood Community Academy High School,6201 S Stewart Ave,Chicago,IL,60621,LEVEL 3,ON PROBATION,4.0,MODERATELY ORGANIZED,58.8,66.7,WEAK,NEUTRAL,STRONG,NEUTRAL,NEUTRAL,WEAK,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT CERTIFIED,INCOMPLETE DATA,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,15.0,76.0,8.0,8.0,8.0,10.0,9.0,7.0,13.8,13.9,12.4,13.8,14.6,76.2,83.9,19.2,76.7,81.8,73.9,53.6,58.4,47.2,67.8,34.3,77.0,76.5,87.0,3.0,2.6,85.7,85.6,95.2,96.1,-1.0,5.9,1.7,1174730.35,1863740.125,41.7814927,-87.63494163,"{'latitude': '-87.63494163', 'longitude': '41.7814927'}",Not Available
610244,Michele Clark Academic Prep Magnet High School,5101 W Harrison St,Chicago,IL,60644,LEVEL 3,ON PROBATION,5.0,MODERATELY ORGANIZED,87.6,94.9,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT CERTIFIED,INCOMPLETE DATA,99.0,-1.0,-1.0,-1.0,-1.0,97.0,82.0,88.0,-1.0,-1.0,-1.0,-1.0,31.0,95.0,39.0,-1.0,-1.0,-1.0,-1.0,-1.0,60.0,27.0,31.0,-1.0,-1.0,-1.0,-1.0,-1.0,29.0,38.0,23.0,76.0,5.0,21.0,17.0,19.0,18.0,15.0,14.7,15.0,13.3,14.7,16.0,88.6,78.7,76.0,77.0,80.3,76.6,60.3,75.0,60.7,67.6,45.4,52.6,95.4,82.7,4.0,4.3,90.2,89.6,94.4,95.8,56.3,3.4,4.0,1142209.317,1896792.791,41.87285714,-87.75335467,"{'latitude': '-87.75335467', 'longitude': '41.87285714'}",Not Available
400077,University of Chicago Charter - Woodlawn,6420 S University Ave,Chicago,IL,60637,LEVEL 2,NOT APPLICABLE,-1.0,ORGANIZED,68.6,87.0,NEUTRAL,NEUTRAL,STRONG,STRONG,NEUTRAL,WEAK,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT CERTIFIED,INCOMPLETE DATA,84.0,-1.0,-1.0,-1.0,63.0,83.0,63.0,32.0,-1.0,-1.0,-1.0,53.0,62.0,4.0,30.0,-1.0,-1.0,-1.0,-1.0,40.0,31.0,21.0,11.0,-1.0,-1.0,-1.0,-1.0,21.0,15.0,10.0,36.0,68.0,8.0,42.0,25.0,22.0,19.5,25.0,14.8,15.1,13.4,15.8,17.4,83.15,-1.0,65.6,61.8,68.3,68.6,83.3,79.3,82.6,83.7,17.0,1.5,45.15,-1.0,2.9,-1.0,96.5,97.4,94.8,95.3,-1.0,5.4,6.4,1184773.873,1862597.144,41.77812652,-87.59815597,"{'latitude': '-87.59815597', 'longitude': '41.77812652'}",Not Available
400126,"YCCS-Association House, El Cuarto Ano HS",1116 N Kedzie Ave,Chicago,IL,60651,LEVEL 2,NOT ON PROBATION,-1.0,ORGANIZED,56.9,90.9,WEAK,STRONG,NEUTRAL,NEUTRAL,STRONG,STRONG,STRONG,STRONG,NEUTRAL,NOT CERTIFIED,INCOMPLETE DATA,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,68.0,8.0,1.0,5.0,22.0,19.5,5.0,14.8,15.1,13.6,15.0,13.8,83.15,-1.0,63.4,63.2,70.6,68.85,53.7,56.6,64.3,67.8,17.0,1.5,45.15,-1.0,2.9,-1.0,77.1,89.4,94.8,95.3,-1.0,42.3,4.4,1154786.078,1907343.179,41.90156597,-87.70689641,"{'latitude': '-87.70689641', 'longitude': '41.90156597'}",Not Available
610570,Ombudsman #2,7500 N Harlem Ave,Chicago,IL,60631,LEVEL 2,NOT ON PROBATION,-1.0,NOT ENOUGH DATA,71.6,81.5,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT CERTIFIED,INCOMPLETE DATA,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.0,68.0,8.0,42.0,17.0,22.0,19.5,15.5,14.8,15.1,13.6,15.0,16.05,83.15,-1.0,63.4,63.2,70.6,68.85,53.7,56.6,64.3,67.8,17.0,1.5,45.15,-1.0,2.9,-1.0,88.1,89.4,94.8,95.3,-1.0,3.3,4.4,1127352.323,1949292.396,42.01718481,-87.80671848,"{'latitude': '-87.80671848', 'longitude': '42.01718481'}",Not Available
400056,Noble Street Charter - Rowe-Clark Math & Sci Acad,3645 W Chicago Ave,Chicago,IL,60651,LEVEL 2,NOT APPLICABLE,-1.0,WELL-ORGANIZED,80.7,88.4,NEUTRAL,STRONG,STRONG,NEUTRAL,STRONG,NEUTRAL,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT CERTIFIED,INCOMPLETE DATA,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,27.0,68.0,8.0,27.0,36.0,22.0,19.5,36.0,14.8,15.1,13.6,16.4,18.3,83.15,-1.0,64.8,69.3,75.3,72.6,72.0,82.8,63.0,67.8,17.0,1.5,45.15,-1.0,2.9,-1.0,93.3,94.1,94.8,95.3,-1.0,1.7,4.6,1151765.905,1905050.561,41.89533478,-87.7180503,"{'latitude': '-87.7180503', 'longitude': '41.89533478'}",Not Available
610565,Excel Academy of Englewood,7141 S Morgan St,Chicago,IL,60621,LEVEL 2,NOT ON PROBATION,-1.0,NOT ENOUGH DATA,71.6,81.5,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT CERTIFIED,INCOMPLETE DATA,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.0,68.0,8.0,42.0,17.0,22.0,19.5,15.5,14.8,15.1,13.6,15.0,16.05,83.15,-1.0,63.4,63.2,70.6,68.85,53.7,56.6,64.3,67.8,17.0,1.5,45.15,-1.0,2.9,-1.0,88.1,89.4,94.8,95.3,-1.0,3.3,4.4,1170922.983,1857302.22,41.76391032,-87.64908807,"{'latitude': '-87.64908807', 'longitude': '41.76391032'}",Not Available
400018,Austin Business and Entrepreneurship Academy HS,231 N Pine Ave,Chicago,IL,60644,LEVEL 3,ON PROBATION,5.0,NOT YET ORGANIZED,76.3,95.0,VERY WEAK,WEAK,WEAK,WEAK,VERY WEAK,WEAK,STRONG,NEUTRAL,NEUTRAL,NOT CERTIFIED,EMERGING,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,17.0,1.0,16.0,5.0,5.0,8.0,5.0,12.8,13.8,12.4,13.3,13.7,88.5,80.6,46.5,57.1,61.5,54.4,51.7,55.4,54.2,45.7,189.9,239.3,16.5,28.3,2.9,2.5,78.4,73.0,95.0,94.3,-1.0,1.4,6.9,1139494.763,1901274.258,41.88520477,-87.76321191,"{'latitude': '-87.76321191', 'longitude': '41.88520477'}",Not Available
609745,Southside Occupational Academy High School,7342 S Hoyne Ave,Chicago,IL,60636,LEVEL 2,NOT ON PROBATION,-1.0,WELL-ORGANIZED,0.5,96.9,STRONG,NOT ENOUGH DATA,NOT ENOUGH DATA,STRONG,STRONG,NOT ENOUGH DATA,VERY STRONG,VERY STRONG,VERY STRONG,NOT CERTIFIED,DEVELOPING,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.0,68.0,8.0,42.0,17.0,22.0,19.5,15.5,14.8,15.1,13.6,15.0,16.05,83.15,-1.0,5.4,63.2,70.6,53.2,0.0,0.0,64.3,67.8,20.5,16.0,24.2,-1.0,2.0,-1.0,89.0,87.8,93.6,96.0,-1.0,13.2,3.3,1163596.617,1855772.059,41.75986813,-87.6759838,"{'latitude': '-87.6759838', 'longitude': '41.75986813'}",Not Available
